x1,y1,x2,y2,TRIDA,SHAPE_Length
-742658.422143645584583,-1080093.397870786488056,-742517.969909843057394,-1080634.292909827083349,4,558.832956471651642
-742517.969909843057394,-1080634.292909827083349,-742126.082932282239199,-1080902.148325785994530,4,474.680868626780239
-744407.056881211698055,-1077544.354243494570255,-744534.496384948492050,-1077735.642720106989145,5,229.852362174897507
-744534.496384948492050,-1077735.642720106989145,-744358.523217059671879,-1077938.264053691178560,5,268.369075417161753
-744358.523217059671879,-1077938.264053691178560,-744284.238949343562126,-1078037.437509793788195,5,123.909349225370832
-744284.238949343562126,-1078037.437509793788195,-743866.836061511188745,-1078498.237002868205309,5,621.740575793831113
-743866.836061511188745,-1078498.237002868205309,-744025.657585386186838,-1079128.249658912420273,5,649.723189690704203
-744025.657585386186838,-1079128.249658912420273,-743749.958803523331881,-1079305.701184973120689,5,327.870191420222795
-748117.902488142251968,-1080009.435298860073090,-748068.982732571661472,-1080132.967787977308035,5,132.866167072682913
-748068.982732571661472,-1080132.967787977308035,-746313.617675997316837,-1080682.574243769049644,5,1839.394938040825309
-746313.617675997316837,-1080682.574243769049644,-746203.875163849443197,-1080794.047618921846151,5,156.428042052831131
-746203.875163849443197,-1080794.047618921846151,-746080.263570524752140,-1080865.654043193906546,5,142.854142401608811
-746080.263570524752140,-1080865.654043193906546,-745798.397803392261267,-1081182.526828970760107,5,424.095122640158763
-745798.397803392261267,-1081182.526828970760107,-745470.267597772181034,-1081330.185927908867598,5,359.823069493174557
-745470.267597772181034,-1081330.185927908867598,-745268.290099125355482,-1081401.207539808005095,5,214.100395413880818
-745268.290099125355482,-1081401.207539808005095,-744834.777018751949072,-1081396.797785621136427,5,433.535508103809320
-744834.777018751949072,-1081396.797785621136427,-744247.269692238420248,-1081175.585041530430317,5,627.773794336156129
-744247.269692238420248,-1081175.585041530430317,-743921.002888470888138,-1081160.400525420904160,5,326.619957703386149
-743921.002888470888138,-1081160.400525420904160,-743385.269180938601494,-1081043.091599419713020,5,548.426831497003377
-743385.269180938601494,-1081043.091599419713020,-742640.073808334767818,-1081027.279139064252377,5,745.363117716901456
-742640.073808334767818,-1081027.279139064252377,-742126.082932282239199,-1080902.148325785994530,5,529.003157927175380
-746513.999819070100784,-1081514.999558933079243,-746232.731961034238338,-1081350.720193721354008,5,325.728902307500903
-746232.731961034238338,-1081350.720193721354008,-745688.990392748266459,-1081499.546472676098347,5,563.741212250447006
-745688.990392748266459,-1081499.546472676098347,-745470.267597772181034,-1081330.185927908867598,5,276.627285649850307
-736684.990213271230459,-1080038.982555318623781,-735809.012179922312498,-1079642.102408181875944,5,961.691928894656257
-735809.012179922312498,-1079642.102408181875944,-735047.838455125689507,-1079629.651964120566845,5,761.275543333745304
-735047.838455125689507,-1079629.651964120566845,-734814.757983867079020,-1079279.956867840141058,5,420.253692957851570
-734814.757983867079020,-1079279.956867840141058,-734561.036202903836966,-1079146.374826055020094,5,286.738389516718144
-734561.036202903836966,-1079146.374826055020094,-734341.812763836234808,-1078953.247744053602219,5,292.159179282474497
-734341.812763836234808,-1078953.247744053602219,-734158.295533835887909,-1078903.020236965268850,5,190.266592378454078
-734158.295533835887909,-1078903.020236965268850,-733346.071129210293293,-1079024.428437493741512,5,821.248095659870273
-733346.071129210293293,-1079024.428437493741512,-733172.556652922183275,-1079017.180535960942507,5,173.665786953464846
-733172.556652922183275,-1079017.180535960942507,-732783.007003989070654,-1078941.984910897910595,5,396.740861284203220
-732783.007003989070654,-1078941.984910897910595,-732377.216369900852442,-1079041.450685873627663,5,417.803158323675405
-732377.216369900852442,-1079041.450685873627663,-731667.441697787493467,-1078992.656309608370066,5,711.449911328086273
-739726.047890339046717,-1081071.050834469497204,-739639.615974809974432,-1081228.935156799852848,5,179.994264519012717
-732440.434779185801744,-1084307.770944625139236,-731259.841096479445696,-1084405.145609382539988,5,1184.602578497435161
-736615.877405196428299,-1082836.275628533214331,-735998.226833987981081,-1082786.352838553488255,5,619.664839307089437
-735998.226833987981081,-1082786.352838553488255,-735459.175988271832466,-1083104.889606732875109,5,626.132164123089524
-735459.175988271832466,-1083104.889606732875109,-734933.903769027441740,-1083196.520223084837198,5,533.204533141802699
-734933.903769027441740,-1083196.520223084837198,-734784.189706828445196,-1083221.341657757759094,5,151.757714925295090
-734784.189706828445196,-1083221.341657757759094,-734632.174462959170341,-1083242.591004688292742,5,153.493221718775857
-734632.174462959170341,-1083242.591004688292742,-733883.443498816341162,-1083234.738733012229204,5,748.772138127965604
-733883.443498816341162,-1083234.738733012229204,-733628.266759157180786,-1083413.367043357342482,5,311.485540145652692
-733628.266759157180786,-1083413.367043357342482,-733328.409411467611790,-1083857.429098132997751,5,535.822300259143844
-733328.409411467611790,-1083857.429098132997751,-733014.043687857687473,-1083901.282167851924896,5,317.409672040037890
-733014.043687857687473,-1083901.282167851924896,-732943.702756341546774,-1084024.504526548087597,5,141.885856691934521
-732943.702756341546774,-1084024.504526548087597,-732618.807790730148554,-1084087.299998965114355,5,330.907857319389166
-732618.807790730148554,-1084087.299998965114355,-732440.434779185801744,-1084307.770944625139236,5,283.591905962820647
-739639.615974809974432,-1081228.935156799852848,-739057.960962951183319,-1081833.171015832573175,5,838.703479283029992
-739057.960962951183319,-1081833.171015832573175,-738910.280734635889530,-1082027.115333393216133,5,243.770072300356077
-738910.280734635889530,-1082027.115333393216133,-738410.741132788360119,-1082453.153327737003565,5,656.542600627305319
-738410.741132788360119,-1082453.153327737003565,-738071.367651782929897,-1082699.246529065072536,5,419.209044928232231
-738071.367651782929897,-1082699.246529065072536,-737140.177323672920465,-1083062.441204290837049,5,999.512780947785359
-737140.177323672920465,-1083062.441204290837049,-736952.424438599497080,-1083048.181666124612093,5,188.293601277654034
-736952.424438599497080,-1083048.181666124612093,-736615.877405196428299,-1082836.275628533214331,5,397.703500688758311
-747509.203265659511089,-1091310.882486365735531,-747426.047626540064812,-1090954.199152931571007,5,366.248359268776767
-747426.047626540064812,-1090954.199152931571007,-747186.651391230523586,-1090850.724732756614685,5,260.801673903609469
-747186.651391230523586,-1090850.724732756614685,-746433.968883607536554,-1090952.314097829163074,5,759.507311602377854
-746433.968883607536554,-1090952.314097829163074,-745934.407279264181852,-1091122.281632088124752,5,527.684336735683132
-745934.407279264181852,-1091122.281632088124752,-745813.833078105002642,-1091222.469822343438864,5,156.766742173871904
-741516.830154944211245,-1087544.366723217070103,-741395.973413798958063,-1087308.154738001525402,5,265.334607316345853
-741395.973413798958063,-1087308.154738001525402,-741513.040836215019226,-1087062.257638283073902,5,272.342000141525318
-741513.040836215019226,-1087062.257638283073902,-741370.229445908218622,-1086814.871703010052443,5,285.648200015804264
-741370.229445908218622,-1086814.871703010052443,-740555.422891236841679,-1086263.797017179429531,5,983.663067772069667
-740555.422891236841679,-1086263.797017179429531,-740460.353948347270489,-1085170.859706357121468,5,1097.064295877702534
-740460.353948347270489,-1085170.859706357121468,-740236.750615619122982,-1084733.228142928332090,5,491.446676371161459
-740236.750615619122982,-1084733.228142928332090,-740089.946121562272310,-1084670.634185429662466,5,159.591863798356485
-743429.735002703964710,-1089470.688727870583534,-743329.698385193943977,-1089318.847059246152639,5,181.832937537448544
-742569.910293769091368,-1088263.587800219655037,-741766.385955404490232,-1087761.693931311368942,5,947.390530875202444
-741766.385955404490232,-1087761.693931311368942,-741731.798031918704510,-1087733.527418781071901,5,44.605794233237766
-741731.798031918704510,-1087733.527418781071901,-741516.830154944211245,-1087544.366723217070103,5,286.344123175555751
-745031.653954684734344,-1090862.489432364702225,-743781.067189447581768,-1089949.753086473792791,5,1548.242517985026552
-743781.067189447581768,-1089949.753086473792791,-743429.735002703964710,-1089470.688727870583534,5,594.084981400772449
-743329.698385193943977,-1089318.847059246152639,-743026.208879455924034,-1088965.474053699523211,5,465.809361372402918
-743026.208879455924034,-1088965.474053699523211,-742835.701316826045513,-1088526.475192312151194,5,478.553164986489378
-742835.701316826045513,-1088526.475192312151194,-742569.910293769091368,-1088263.587800219655037,5,373.837730651757738
-745813.833078105002642,-1091222.469822343438864,-745366.539974272251129,-1091098.195534799247980,5,464.236167570938903
-745366.539974272251129,-1091098.195534799247980,-745031.653954684734344,-1090862.489432364702225,5,409.519245994684923
-740089.946121562272310,-1084670.634185429662466,-739994.763324491679668,-1084169.221402842551470,5,510.367067315212864
-739994.763324491679668,-1084169.221402842551470,-740007.914879828691483,-1083972.813154995441437,5,196.848071441287658
-740007.914879828691483,-1083972.813154995441437,-740009.242887616157532,-1083739.015507142990828,5,233.801419469647499
-740009.242887616157532,-1083739.015507142990828,-739995.123920951038599,-1083316.763688314706087,5,422.487803047005514
-739995.123920951038599,-1083316.763688314706087,-739966.228357464075089,-1082941.518455658107996,5,376.356132168367310
-739966.228357464075089,-1082941.518455658107996,-739944.162648089230061,-1082758.311356075108051,5,184.531127097382637
-739944.162648089230061,-1082758.311356075108051,-739912.730336528271437,-1082497.335736397653818,5,262.861682784114464
-739912.730336528271437,-1082497.335736397653818,-739899.486580252647400,-1082305.809947151690722,5,191.983137349552663
-739899.486580252647400,-1082305.809947151690722,-739859.789886776357889,-1081815.140319723635912,5,492.272801151289059
-739859.789886776357889,-1081815.140319723635912,-739639.615974809974432,-1081228.935156799852848,5,626.189304083900652
-743429.735002703964710,-1089470.688727870583534,-743636.636694844812155,-1089425.189312670379877,5,211.845479050902895
-743636.636694844812155,-1089425.189312670379877,-743775.879839114844799,-1089376.846511438488960,5,147.396335290777301
-743775.879839114844799,-1089376.846511438488960,-744066.340200223028660,-1089153.895220927894115,5,366.161848525261064
-744066.340200223028660,-1089153.895220927894115,-744202.895547542721033,-1088915.808308746665716,5,274.468104947722054
-744202.895547542721033,-1088915.808308746665716,-744359.409603320062160,-1087673.435808628797531,5,1252.192508644335931
-744359.409603320062160,-1087673.435808628797531,-744554.133961744606495,-1087178.553576361387968,5,531.813876819536063
-744554.133961744606495,-1087178.553576361387968,-744359.341325733810663,-1086816.348489578813314,5,411.262320101424848
-744359.341325733810663,-1086816.348489578813314,-743975.219482980668545,-1086562.360932435840368,5,460.498935138317790
-743975.219482980668545,-1086562.360932435840368,-743900.741558376699686,-1086248.958603821694851,5,322.130378626548236
-743900.741558376699686,-1086248.958603821694851,-743901.104075688868761,-1086222.504095014184713,5,26.456992554866357
-743901.104075688868761,-1086222.504095014184713,-744030.375549141317606,-1085948.150259364396334,5,303.283928001993331
-744030.375549141317606,-1085948.150259364396334,-744046.298545844852924,-1085930.535689827054739,5,23.744786459487042
-744046.298545844852924,-1085930.535689827054739,-744157.078667756170034,-1085807.988248959183693,5,165.197187245880883
-744157.078667756170034,-1085807.988248959183693,-744258.437705114483833,-1085616.707630380988121,5,216.476163809924316
-744258.437705114483833,-1085616.707630380988121,-744336.601047776639462,-1084985.301482930779457,5,636.225770598799500
-744336.601047776639462,-1084985.301482930779457,-744340.283497240394354,-1084971.963430244475603,5,13.837054726918087
-744340.283497240394354,-1084971.963430244475603,-744452.700534995645285,-1084673.116101887077093,5,319.291897867797900
-744452.700534995645285,-1084673.116101887077093,-744389.816354103386402,-1084273.635469287633896,5,404.399797265702944
-744389.816354103386402,-1084273.635469287633896,-744379.731876835227013,-1084126.283881425857544,5,147.696266463166978
-744379.731876835227013,-1084126.283881425857544,-744350.636719278991222,-1083878.743404813110828,5,249.244489918810416
-742346.155562914907932,-1091466.819762434810400,-742291.265447560697794,-1091371.791506700217724,5,109.741943447150788
-742291.265447560697794,-1091371.791506700217724,-742276.271445125341415,-1091243.092447388917208,5,129.569548801580396
-742276.271445125341415,-1091243.092447388917208,-742299.293913826346397,-1090845.465612377971411,5,398.292774207505090
-742299.293913826346397,-1090845.465612377971411,-742429.739552214741707,-1090354.872993685305119,5,507.638830360999748
-742429.739552214741707,-1090354.872993685305119,-743329.698385193943977,-1089318.847059246152639,5,1372.324902451240405
-744030.375549141317606,-1085948.150259364396334,-743951.472852770239115,-1085864.563126854598522,5,114.945396670928503
-743951.472852770239115,-1085864.563126854598522,-743875.443402964621782,-1085775.063434761017561,5,117.433692450636514
-743875.443402964621782,-1085775.063434761017561,-743827.741817325353622,-1085841.570518683642149,5,81.845179970426258
-743827.741817325353622,-1085841.570518683642149,-743737.207484059035778,-1085989.090792350471020,5,173.085807167175886
-743737.207484059035778,-1085989.090792350471020,-743287.688111815601587,-1086570.071061000227928,5,734.578612935657702
-743287.688111815601587,-1086570.071061000227928,-742800.848315652459860,-1086957.015335030853748,5,621.883315689734104
-742800.848315652459860,-1086957.015335030853748,-742569.910293769091368,-1088263.587800219655037,5,1326.824772432646796
-741516.830154944211245,-1087544.366723217070103,-741111.206809673458338,-1087296.767922528088093,5,475.221489761625435
-741111.206809673458338,-1087296.767922528088093,-740869.071962121874094,-1087284.440587665885687,5,242.448443145411460
-740869.071962121874094,-1087284.440587665885687,-740577.104953918606043,-1087464.419082917273045,5,342.982496101653624
-740577.104953918606043,-1087464.419082917273045,-740091.440021183341742,-1087507.918890338391066,5,487.609126385492459
-740091.440021183341742,-1087507.918890338391066,-739067.112778868526220,-1086833.276616171002388,5,1226.535159480567245
-739067.112778868526220,-1086833.276616171002388,-738586.552250545471907,-1086062.000078696757555,5,908.738641546838380
-738586.552250545471907,-1086062.000078696757555,-738147.277135603129864,-1085940.468594342470169,5,455.776840456998457
-738007.816760338842869,-1090389.347237609326839,-738198.051212627440691,-1090285.220425970852375,5,216.867562672560922
-738198.051212627440691,-1090285.220425970852375,-738336.503838654607534,-1089979.950988166034222,5,335.199282981763304
-738336.503838654607534,-1089979.950988166034222,-738878.412564110010862,-1089328.738403495401144,5,847.197082831442572
-738878.412564110010862,-1089328.738403495401144,-739540.035647157579660,-1088925.831667970865965,5,774.647624118481190
-739540.035647157579660,-1088925.831667970865965,-740028.450368005782366,-1088765.666769485920668,5,514.005578031912592
-740028.450368005782366,-1088765.666769485920668,-740061.823614023625851,-1088578.248462047427893,5,190.366476862069675
-740061.823614023625851,-1088578.248462047427893,-739914.281163237988949,-1088010.744023613631725,5,586.370243468996705
-739914.281163237988949,-1088010.744023613631725,-740091.440021183341742,-1087507.918890338391066,5,533.121351665608358
-740089.946121562272310,-1084670.634185429662466,-739760.000011540949345,-1084532.000126123428345,5,357.888024272854636
-739912.730336528271437,-1082497.335736397653818,-739780.748539756983519,-1082634.820951100438833,5,190.581685743537406
-739780.748539756983519,-1082634.820951100438833,-739555.379419427365065,-1082871.825026165693998,5,327.050717772768621
-739555.379419427365065,-1082871.825026165693998,-739392.724921073764563,-1083217.894425448030233,5,382.387911621560704
-739392.724921073764563,-1083217.894425448030233,-739253.027582421898842,-1083932.657377693802118,5,728.286636105253365
-739253.027582421898842,-1083932.657377693802118,-738896.781504936516285,-1084346.723045703023672,5,546.224903448793839
-738896.781504936516285,-1084346.723045703023672,-738564.026060365140438,-1085213.306886438280344,5,928.274603183434465
-738564.026060365140438,-1085213.306886438280344,-738236.941322542726994,-1085542.206306297332048,5,463.852621098531415
-734571.559158481657505,-1088604.281780216842890,-734757.268430784344673,-1090056.567695066332817,5,1464.111441212523687
-734757.268430784344673,-1090056.567695066332817,-734694.791819933801889,-1090356.425042755901814,5,306.296842730696824
-734694.791819933801889,-1090356.425042755901814,-734470.731673482805490,-1090697.666989676654339,5,408.226671796328901
-734470.731673482805490,-1090697.666989676654339,-734120.632324997335672,-1090907.554909452795982,5,408.194185012362084
-734120.632324997335672,-1090907.554909452795982,-733610.288275320082903,-1090934.172865372151136,5,511.037733067043689
-738236.941322542726994,-1085542.206306297332048,-738147.277135603129864,-1085940.468594342470169,5,408.230959750099771
-735315.454986847937107,-1087384.764459982514381,-734562.509671632200480,-1087984.696386355906725,5,962.727876394682198
-734562.509671632200480,-1087984.696386355906725,-734571.559158481657505,-1088604.281780216842890,5,619.651477443610929
-738147.277135603129864,-1085940.468594342470169,-737762.742134872823954,-1086613.870696086436510,5,775.459578198533563
-737762.742134872823954,-1086613.870696086436510,-736969.620436847209930,-1086995.817609585821629,5,880.298513352567284
-736969.620436847209930,-1086995.817609585821629,-736419.328585848212242,-1087073.681648451834917,5,555.773271959376530
-736419.328585848212242,-1087073.681648451834917,-735565.305376276373863,-1087237.843143150210381,5,869.657771096762417
-735565.305376276373863,-1087237.843143150210381,-735396.904384799301624,-1087319.991382282227278,5,187.369226723472366
-735396.904384799301624,-1087319.991382282227278,-735315.454986847937107,-1087384.764459982514381,5,104.065152771747634
-737490.806129045784473,-1082294.152116809040308,-736615.877405196428299,-1082836.275628533214331,5,1029.270699952550558
-738236.941322542726994,-1085542.206306297332048,-736976.076423153281212,-1085076.098099917173386,5,1344.260820885324392
-736976.076423153281212,-1085076.098099917173386,-736404.726612009108067,-1084404.773487802594900,5,881.542592008617362
-736404.726612009108067,-1084404.773487802594900,-736102.290257483720779,-1083623.465383827686310,5,837.800753088389342
-736102.290257483720779,-1083623.465383827686310,-734933.903769027441740,-1083196.520223084837198,5,1243.949016917064910
-736684.990213271230459,-1080038.982555318623781,-736353.269759122282267,-1080518.500060562044382,5,583.074178416141422
-736353.269759122282267,-1080518.500060562044382,-736311.321476902812719,-1081404.229565151035786,5,886.722286671889378
-732647.105270497500896,-1085669.861120171844959,-732589.427299220114946,-1084480.290419157594442,5,1190.968178030886975
-732589.427299220114946,-1084480.290419157594442,-732440.434779185801744,-1084307.770944625139236,5,227.951179244876215
-750426.624902181327343,-1084681.711045108735561,-750534.921885278075933,-1083918.860241185873747,5,770.499568847130490
-750534.921885278075933,-1083918.860241185873747,-750417.540490739047527,-1083678.729541610926390,5,267.284763243774648
-750417.540490739047527,-1083678.729541610926390,-750529.012468911707401,-1083489.807206418365240,5,219.357358327311147
-750529.012468911707401,-1083489.807206418365240,-750384.759216636419296,-1083346.698782421648502,5,203.197002465149495
-750384.759216636419296,-1083346.698782421648502,-750324.497698321938515,-1083292.429626390337944,5,81.096189096142083
-750324.497698321938515,-1083292.429626390337944,-750289.263844422996044,-1083230.907504763454199,5,70.897079700401619
-750289.263844422996044,-1083230.907504763454199,-750266.447430841624737,-1083084.862446062266827,5,147.816602246667316
-750266.447430841624737,-1083084.862446062266827,-750180.845149107277393,-1082832.331768464297056,5,266.644883255269576
-750180.845149107277393,-1082832.331768464297056,-750168.113562043756247,-1082745.464343216270208,5,87.795460465661620
-750168.113562043756247,-1082745.464343216270208,-750103.296130102127790,-1082532.097060505300760,5,222.995284288637833
-750103.296130102127790,-1082532.097060505300760,-750030.505762007087469,-1082380.219244923442602,5,168.420036080415258
-750030.505762007087469,-1082380.219244923442602,-749952.554411649703979,-1082225.460324745625257,5,173.282244898730454
-749952.554411649703979,-1082225.460324745625257,-749551.766202151775360,-1082214.930558871477842,5,400.926508030985531
-749551.766202151775360,-1082214.930558871477842,-749517.152259841561317,-1082095.433606892824173,5,124.409189911531399
-742971.045828379690647,-1100498.574693448841572,-743714.111499082297087,-1099215.150600127875805,4,1483.011798433666399
-743714.111499082297087,-1099215.150600127875805,-744490.243253976106644,-1098253.374183434993029,4,1235.877978063022965
-744490.243253976106644,-1098253.374183434993029,-745688.157615743577480,-1097092.304572585970163,4,1668.257012383244273
-745688.157615743577480,-1097092.304572585970163,-745846.494036972522736,-1096718.554287284612656,4,405.906021204953447
-745846.494036972522736,-1096718.554287284612656,-746019.198611866682768,-1096578.402928881347179,4,222.416891111383677
-746019.198611866682768,-1096578.402928881347179,-746252.451086763292551,-1096491.870779760181904,4,248.786112709132453
-742604.288145806640387,-1100763.344695921987295,-742794.718001212924719,-1100518.924382768571377,4,309.846444730405551
-742794.718001212924719,-1100518.924382768571377,-742971.045828379690647,-1100498.574693448841572,4,177.498204184612547
-741288.829117015004158,-1100884.517155420035124,-741946.692916486412287,-1100594.424550317227840,4,718.984351839656028
-741946.692916486412287,-1100594.424550317227840,-742071.301781665533781,-1100334.216398648917675,4,288.505895045260331
-742071.301781665533781,-1100334.216398648917675,-742339.401844426989555,-1100596.467115346342325,4,375.037440878919995
-742339.401844426989555,-1100596.467115346342325,-742604.288145806640387,-1100763.344695921987295,4,313.070087292561539
-740885.278546549379826,-1104269.828676618635654,-740831.326680481433868,-1103478.105883311480284,4,793.558936245001405
-740831.326680481433868,-1103478.105883311480284,-740916.714175947010517,-1103372.689306318759918,4,135.660160278344108
-740916.714175947010517,-1103372.689306318759918,-740921.064907569438219,-1102660.398666266351938,4,712.303927247294723
-740921.064907569438219,-1102660.398666266351938,-741089.295641638338566,-1102222.472863111644983,4,469.127476230135358
-741089.295641638338566,-1102222.472863111644983,-741189.795533921569586,-1101843.985580150038004,4,391.602926077679570
-741189.795533921569586,-1101843.985580150038004,-741415.928629800677299,-1101601.393045760691166,4,331.643354815555085
-741415.928629800677299,-1101601.393045760691166,-741288.829117015004158,-1100884.517155420035124,4,728.055855207595869
-740215.536367908120155,-1106824.630322150886059,-740247.202848888933659,-1106671.368794050067663,4,156.498760421628162
-746252.451086763292551,-1096491.870779760181904,-747056.585732456296682,-1095460.580620620399714,4,1307.743063733228382
-747056.585732456296682,-1095460.580620620399714,-747452.169827811419964,-1095209.462992202490568,4,468.558256570265087
-747452.169827811419964,-1095209.462992202490568,-747691.924564104527235,-1094938.243115231394768,4,361.998004468524300
-747691.924564104527235,-1094938.243115231394768,-747952.007860336452723,-1094117.223824068903923,4,861.229352402611994
-747952.007860336452723,-1094117.223824068903923,-748313.729939948767424,-1093779.322589434683323,4,494.995057799962638
-748313.729939948767424,-1093779.322589434683323,-748502.131025537848473,-1093442.293072734028101,4,386.113796928601744
-748502.131025537848473,-1093442.293072734028101,-748779.648156523704529,-1093304.654189806431532,4,309.774466481951038
-748779.648156523704529,-1093304.654189806431532,-748849.501889914274216,-1093133.348868876695633,4,185.000154182207666
-741288.829117015004158,-1100884.517155420035124,-740394.235225938260555,-1101247.608803089708090,5,965.470752824396300
-740394.235225938260555,-1101247.608803089708090,-740206.607196297496557,-1101420.494287390261889,5,255.134607979224256
-740206.607196297496557,-1101420.494287390261889,-739886.096664540469646,-1101705.557575963437557,5,428.938316613619577
-739886.096664540469646,-1101705.557575963437557,-739651.271360434591770,-1102210.581037972122431,5,556.948490102680466
-739651.271360434591770,-1102210.581037972122431,-739195.152811042964458,-1102732.753524642437696,5,693.331260606777278
-739195.152811042964458,-1102732.753524642437696,-738946.332173340022564,-1103679.569117274135351,5,978.964491796005518
-738946.332173340022564,-1103679.569117274135351,-738786.660759404301643,-1103761.480393014848232,5,179.455892970120743
-738786.660759404301643,-1103761.480393014848232,-738732.420765414834023,-1103746.758103944361210,5,56.202515454848331
-738732.420765414834023,-1103746.758103944361210,-738375.141443736851215,-1103771.449619114398956,5,358.131518607440796
-738375.141443736851215,-1103771.449619114398956,-738289.238111980259418,-1103538.369671724736691,5,248.406208219623210
-738289.238111980259418,-1103538.369671724736691,-737966.063706617802382,-1103383.802662204951048,5,358.235476625734577
-737966.063706617802382,-1103383.802662204951048,-737818.124163169413805,-1103446.444815643131733,5,160.655369979002643
-743404.767059348523617,-1103092.614123255014420,-742196.462280850857496,-1103714.165771909058094,5,1358.796117776634674
-742196.462280850857496,-1103714.165771909058094,-742017.780361250042915,-1103936.427127011120319,5,285.179484472563274
-742017.780361250042915,-1103936.427127011120319,-741798.002668835222721,-1104057.295742519199848,5,250.821562665619467
-741798.002668835222721,-1104057.295742519199848,-741391.926176920533180,-1103962.420456521213055,5,417.012514415263922
-741391.926176920533180,-1103962.420456521213055,-741211.286384437233210,-1104185.347299810498953,5,286.927015262305872
-741211.286384437233210,-1104185.347299810498953,-740885.278546549379826,-1104269.828676618635654,5,336.776206688820650
-740247.202848888933659,-1106671.368794050067663,-739848.398880351334810,-1106576.336347367614508,5,409.970451671570402
-739848.398880351334810,-1106576.336347367614508,-739234.099498804658651,-1106105.344285398721695,5,774.078324594054266
-739234.099498804658651,-1106105.344285398721695,-738336.624503135681152,-1105932.197390489280224,5,914.024734385132660
-738336.624503135681152,-1105932.197390489280224,-737731.935497459024191,-1106045.974392037838697,5,615.299926594831277
-737832.045805867761374,-1107081.264639846980572,-737827.447633478790522,-1107068.702611695975065,5,13.377134991669507
-737827.447633478790522,-1107068.702611695975065,-737739.236833624541759,-1106712.489537954330444,5,366.972613576812648
-737739.236833624541759,-1106712.489537954330444,-737796.526094142347574,-1106155.922610059380531,5,559.507644806663393
-737796.526094142347574,-1106155.922610059380531,-737731.935497459024191,-1106045.974392037838697,5,127.516884474253999
-742071.301781665533781,-1100334.216398648917675,-741894.691239889711142,-1100188.458070881664753,4,228.990771822480923
-741894.691239889711142,-1100188.458070881664753,-741480.176266949623823,-1099720.396881062537432,4,625.223112341841102
-741480.176266949623823,-1099720.396881062537432,-740842.843240834772587,-1099450.849368397146463,4,691.989340785544755
-740842.843240834772587,-1099450.849368397146463,-740213.003112293779850,-1098883.915423247963190,4,847.415297055081055
-740213.003112293779850,-1098883.915423247963190,-740010.770664095878601,-1098850.690257523208857,4,204.943589169200891
-740010.770664095878601,-1098850.690257523208857,-739770.590546213090420,-1098580.426266755908728,4,361.564812629295147
-739770.590546213090420,-1098580.426266755908728,-739518.243921242654324,-1098482.967608347535133,4,270.512493672159167
-739518.243921242654324,-1098482.967608347535133,-739363.837390244007111,-1098461.230888672173023,4,155.929028077781197
-739363.837390244007111,-1098461.230888672173023,-738672.563848555088043,-1098118.823857206851244,4,771.428340570940918
-738672.563848555088043,-1098118.823857206851244,-738652.562182836234570,-1097732.265325348824263,4,387.075658216532702
-736780.211602024734020,-1095374.507206078618765,-736359.339654009789228,-1095323.042669780552387,4,424.006833815528751
-736359.339654009789228,-1095323.042669780552387,-735688.446709912270308,-1095134.153163708746433,4,696.976748495878724
-735688.446709912270308,-1095134.153163708746433,-734864.901322677731514,-1094696.324101686477661,4,932.695712645118874
-734864.901322677731514,-1094696.324101686477661,-733883.067710157483816,-1094717.758025109767914,4,982.067541337089210
-738189.219131391495466,-1097376.205919831991196,-738070.840464998036623,-1097017.792771123349667,4,377.456611843449650
-738466.516586665064096,-1097386.587954662740231,-738189.219131391495466,-1097376.205919831991196,4,277.491739243573988
-733883.067710157483816,-1094717.758025109767914,-733643.131365962326527,-1094614.634422507137060,4,261.158815052225123
-733643.131365962326527,-1094614.634422507137060,-733209.752046789973974,-1094845.437810070812702,4,491.006963287854092
-738652.562182836234570,-1097732.265325348824263,-738466.516586665064096,-1097386.587954662740231,4,392.563126718659817
-738070.840464998036623,-1097017.792771123349667,-738323.075680509209633,-1096516.405658114701509,4,561.258978578619121
-738323.075680509209633,-1096516.405658114701509,-738378.696942295879126,-1096312.569647062569857,4,211.288532969458515
-738378.696942295879126,-1096312.569647062569857,-738306.852681521326303,-1096137.957316078245640,4,188.814893316234816
-738306.852681521326303,-1096137.957316078245640,-737723.099574521183968,-1095862.847188290208578,4,645.331908667059224
-737723.099574521183968,-1095862.847188290208578,-737162.671557847410440,-1095729.236857581883669,4,576.134777933850614
-737162.671557847410440,-1095729.236857581883669,-736780.211602024734020,-1095374.507206078618765,4,521.640435035007044
-733209.752046789973974,-1094845.437810070812702,-733060.820994045585394,-1094842.054140526801348,4,148.969485771868477
-733060.820994045585394,-1094842.054140526801348,-732946.604990318417549,-1094828.788207136094570,4,114.983827106820058
-749115.465265855193138,-1103415.794465802609921,-749117.300728026777506,-1103406.268432833254337,5,9.701248657599018
-749117.300728026777506,-1103406.268432833254337,-749284.245538450777531,-1102876.855204172432423,5,555.111643193133773
-749284.245538450777531,-1102876.855204172432423,-749293.312312971800566,-1102580.369651656597853,5,296.624154867459822
-749293.312312971800566,-1102580.369651656597853,-749390.526149962097406,-1102271.808570627123117,5,323.512705822281532
-749390.526149962097406,-1102271.808570627123117,-749468.786059129983187,-1102059.473484367132187,5,226.298038524428051
-749468.786059129983187,-1102059.473484367132187,-749821.992648977786303,-1101073.687106002122164,5,1047.153130579246636
